manifest_row,run_id,model_id,provider,language,story_id,persona_id,persona_label,temperature,repetition,prompt_template,response_schema,should_compare_to_human_primary,notes
574,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
575,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
576,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
577,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
578,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
579,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
580,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
581,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
582,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
583,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
584,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
585,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
586,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
587,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
588,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
589,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
590,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
591,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
592,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
593,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
594,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
595,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
596,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
597,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
598,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
599,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,ja,T3,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
600,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
601,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
602,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
603,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
604,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
605,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
606,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
607,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
608,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
609,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
610,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
611,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
612,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
613,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
614,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
615,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
616,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
617,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
618,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
619,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
620,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
621,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
622,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
623,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
624,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
625,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
626,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
627,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
628,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
629,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
630,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
631,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
632,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
633,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
634,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
635,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
636,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
637,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
638,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
639,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
640,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
641,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
642,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
643,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
644,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
645,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
646,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
647,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
648,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
649,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
650,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
651,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
652,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
653,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
654,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
655,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
656,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
657,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
658,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
659,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,en,T3,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
660,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
661,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
662,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
663,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
664,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
665,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
666,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
667,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
668,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
669,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
670,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
671,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
672,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
673,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
674,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
675,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
676,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
677,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
678,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
679,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
680,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
681,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
682,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
683,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
684,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
685,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
686,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
687,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
688,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
689,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
690,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
691,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
692,iceccme2026_secondary_persona_v1,x-ai/grok-4.20,openrouter,zh,T2,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
