model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,n_attempts,n_valid_scores,mean_score,median_score,sd_score,var_score,min_score,max_score,mean_abs_dev_from_median,n_missing_scores
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,interest,5,5,62.0,60.0,2.44949,7.5,60.0,65.0,2.0,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C04,p1,0.9,t09,surprise,5,5,43.0,40.0,8.717798,95.0,30.0,55.0,7.0,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,interest,5,5,71.0,70.0,2.0,5.0,70.0,75.0,1.0,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C05,p2,0.1,t01,surprise,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,interest,5,5,67.0,70.0,4.0,20.0,60.0,70.0,3.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C06,p2,0.4,t04,surprise,5,5,38.0,40.0,9.797959,120.0,20.0,50.0,6.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,interest,5,5,65.0,65.0,5.477226,37.5,60.0,75.0,4.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C07,p2,0.7,t07,surprise,5,5,36.0,40.0,10.198039,130.0,20.0,50.0,8.0,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,interest,5,5,68.0,65.0,6.0,45.0,60.0,75.0,5.0,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C08,p2,0.9,t09,surprise,5,5,48.0,50.0,4.0,20.0,40.0,50.0,2.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,interest,5,5,80.0,80.0,3.162278,12.5,75.0,85.0,2.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,sadness,5,5,14.0,10.0,4.898979,30.0,10.0,20.0,4.0,0
google/gemini-2.5-pro,T1,C09,p3,0.1,t01,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,interest,5,5,77.0,80.0,4.0,20.0,70.0,80.0,3.0,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,sadness,5,5,14.0,10.0,4.898979,30.0,10.0,20.0,4.0,0
google/gemini-2.5-pro,T1,C10,p3,0.4,t04,surprise,5,5,57.0,60.0,6.0,45.0,50.0,65.0,5.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,interest,5,5,77.0,80.0,9.797959,120.0,60.0,90.0,7.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,sadness,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T1,C11,p3,0.7,t07,surprise,5,5,54.0,60.0,12.0,180.0,30.0,60.0,6.0,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,interest,5,5,83.0,80.0,4.0,20.0,80.0,90.0,3.0,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,sadness,5,5,13.0,10.0,4.0,20.0,10.0,20.0,3.0,0
google/gemini-2.5-pro,T1,C12,p3,0.9,t09,surprise,5,5,52.0,60.0,16.0,320.0,20.0,60.0,8.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,interest,5,5,54.0,50.0,8.0,80.0,50.0,70.0,4.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C13,p4,0.1,t01,surprise,5,5,8.0,10.0,7.483315,70.0,0.0,20.0,6.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,interest,5,5,34.0,20.0,22.449944,630.0,10.0,70.0,18.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C14,p4,0.4,t04,surprise,5,5,10.0,10.0,10.954451,150.0,0.0,30.0,8.0,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,interest,5,5,36.0,40.0,14.96663,280.0,20.0,60.0,12.0,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C15,p4,0.7,t07,surprise,5,5,8.0,10.0,7.483315,70.0,0.0,20.0,6.0,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,interest,5,5,45.0,50.0,18.439089,425.0,10.0,60.0,13.0,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T1,C16,p4,0.9,t09,surprise,5,5,14.0,20.0,8.0,80.0,0.0,20.0,6.0,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,anger,5,5,2.0,0.0,2.44949,7.5,0.0,5.0,2.0,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,interest,5,5,89.0,90.0,2.0,5.0,85.0,90.0,1.0,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,sadness,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C01,p1,0.1,t01,surprise,5,5,95.0,95.0,0.0,0.0,95.0,95.0,0.0,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,anger,5,5,3.0,5.0,2.44949,7.5,0.0,5.0,2.0,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,interest,5,5,89.0,90.0,2.0,5.0,85.0,90.0,1.0,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,sadness,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C02,p1,0.4,t04,surprise,5,5,96.0,95.0,2.0,5.0,95.0,100.0,1.0,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,anger,5,5,1.0,0.0,2.0,5.0,0.0,5.0,1.0,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,interest,5,5,91.0,90.0,2.0,5.0,90.0,95.0,1.0,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,sadness,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C03,p1,0.7,t07,surprise,5,5,97.0,95.0,2.44949,7.5,95.0,100.0,2.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,anger,5,5,4.0,5.0,3.741657,17.5,0.0,10.0,3.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,interest,5,5,90.0,90.0,3.162278,12.5,85.0,95.0,2.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,sadness,5,5,8.0,10.0,4.0,20.0,0.0,10.0,2.0,0
google/gemini-2.5-pro,T2,C04,p1,0.9,t09,surprise,5,5,98.0,100.0,2.44949,7.5,95.0,100.0,2.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,anger,5,5,1.0,0.0,2.0,5.0,0.0,5.0,1.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,interest,5,5,85.0,85.0,0.0,0.0,85.0,85.0,0.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,sadness,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C05,p2,0.1,t01,surprise,5,5,95.0,95.0,0.0,0.0,95.0,95.0,0.0,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,anger,5,5,2.0,0.0,2.44949,7.5,0.0,5.0,2.0,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,interest,5,5,88.0,90.0,2.44949,7.5,85.0,90.0,2.0,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,sadness,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C06,p2,0.4,t04,surprise,5,5,95.0,95.0,0.0,0.0,95.0,95.0,0.0,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,anger,5,5,5.0,5.0,3.162278,12.5,0.0,10.0,2.0,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,interest,5,5,89.0,90.0,3.741657,17.5,85.0,95.0,3.0,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,sadness,5,5,8.0,10.0,4.0,20.0,0.0,10.0,2.0,0
google/gemini-2.5-pro,T2,C07,p2,0.7,t07,surprise,5,5,96.0,95.0,2.0,5.0,95.0,100.0,1.0,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,anger,5,5,10.0,10.0,6.324555,50.0,0.0,20.0,4.0,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,interest,5,5,91.0,90.0,2.0,5.0,90.0,95.0,1.0,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,sadness,5,5,6.0,0.0,8.0,80.0,0.0,20.0,6.0,0
google/gemini-2.5-pro,T2,C08,p2,0.9,t09,surprise,5,5,94.0,95.0,4.898979,30.0,85.0,100.0,3.0,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,anger,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,interest,5,5,86.0,85.0,2.0,5.0,85.0,90.0,1.0,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
google/gemini-2.5-pro,T2,C09,p3,0.1,t01,surprise,5,5,96.0,95.0,2.0,5.0,95.0,100.0,1.0,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,anger,5,5,8.0,10.0,2.44949,7.5,5.0,10.0,2.0,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,interest,5,5,88.0,90.0,5.09902,32.5,80.0,95.0,4.0,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,sadness,5,5,22.0,20.0,11.661904,170.0,10.0,40.0,10.0,0
google/gemini-2.5-pro,T2,C10,p3,0.4,t04,surprise,5,5,97.0,95.0,2.44949,7.5,95.0,100.0,2.0,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,anger,5,5,5.0,5.0,4.472136,25.0,0.0,10.0,4.0,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,interest,5,5,90.0,90.0,3.162278,12.5,85.0,95.0,2.0,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,sadness,5,5,18.0,10.0,11.661904,170.0,10.0,40.0,8.0,0
google/gemini-2.5-pro,T2,C11,p3,0.7,t07,surprise,5,5,97.0,95.0,2.44949,7.5,95.0,100.0,2.0,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,anger,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,interest,5,5,91.0,90.0,2.0,5.0,90.0,95.0,1.0,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,sadness,5,5,26.0,20.0,8.0,80.0,20.0,40.0,6.0,0
google/gemini-2.5-pro,T2,C12,p3,0.9,t09,surprise,5,5,97.0,95.0,2.44949,7.5,95.0,100.0,2.0,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,interest,5,5,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C13,p4,0.1,t01,surprise,5,5,91.0,90.0,2.0,5.0,90.0,95.0,1.0,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,interest,5,5,56.0,60.0,19.595918,480.0,20.0,80.0,12.0,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C14,p4,0.4,t04,surprise,5,5,84.0,85.0,3.741657,17.5,80.0,90.0,3.0,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,interest,5,5,70.0,70.0,18.973666,450.0,40.0,90.0,16.0,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C15,p4,0.7,t07,surprise,5,5,91.0,90.0,5.830952,42.5,85.0,100.0,5.0,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,interest,5,5,70.0,60.0,12.649111,200.0,60.0,90.0,10.0,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T2,C16,p4,0.9,t09,surprise,5,5,90.0,90.0,5.477226,37.5,80.0,95.0,4.0,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,anger,5,5,82.0,85.0,4.0,20.0,75.0,85.0,3.0,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,interest,5,5,77.0,80.0,4.0,20.0,70.0,80.0,3.0,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,sadness,5,5,78.0,75.0,4.0,20.0,75.0,85.0,3.0,0
google/gemini-2.5-pro,T3,C01,p1,0.1,t01,surprise,5,5,58.0,60.0,4.0,20.0,50.0,60.0,2.0,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,anger,5,5,81.0,85.0,9.165151,105.0,70.0,90.0,8.0,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,interest,5,5,74.0,75.0,7.348469,67.5,60.0,80.0,5.0,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,sadness,5,5,82.0,85.0,4.0,20.0,75.0,85.0,3.0,0
google/gemini-2.5-pro,T3,C02,p1,0.4,t04,surprise,5,5,50.0,60.0,15.491933,300.0,20.0,60.0,10.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,anger,5,5,83.0,85.0,5.09902,32.5,75.0,90.0,4.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,interest,5,5,72.0,75.0,6.0,45.0,60.0,75.0,3.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,sadness,5,5,82.0,80.0,2.44949,7.5,80.0,85.0,2.0,0
google/gemini-2.5-pro,T3,C03,p1,0.7,t07,surprise,5,5,54.0,60.0,8.0,80.0,40.0,60.0,6.0,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,anger,5,5,81.0,85.0,4.898979,30.0,75.0,85.0,4.0,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,interest,5,5,74.0,80.0,8.0,80.0,60.0,80.0,6.0,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,sadness,5,5,77.0,80.0,6.0,45.0,70.0,85.0,5.0,0
google/gemini-2.5-pro,T3,C04,p1,0.9,t09,surprise,5,5,54.0,60.0,12.0,180.0,30.0,60.0,6.0,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,anger,5,5,84.0,85.0,2.0,5.0,80.0,85.0,1.0,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,interest,5,5,81.0,80.0,2.0,5.0,80.0,85.0,1.0,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,sadness,5,5,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
google/gemini-2.5-pro,T3,C05,p2,0.1,t01,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,anger,5,5,84.0,85.0,2.0,5.0,80.0,85.0,1.0,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,interest,5,5,78.0,80.0,5.09902,32.5,70.0,85.0,4.0,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,sadness,5,5,75.0,75.0,4.472136,25.0,70.0,80.0,4.0,0
google/gemini-2.5-pro,T3,C06,p2,0.4,t04,surprise,5,5,54.0,60.0,8.0,80.0,40.0,60.0,6.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,anger,5,5,81.0,85.0,8.0,80.0,65.0,85.0,4.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,interest,5,5,82.0,80.0,4.0,20.0,80.0,90.0,2.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,sadness,5,5,72.0,70.0,2.44949,7.5,70.0,75.0,2.0,0
google/gemini-2.5-pro,T3,C07,p2,0.7,t07,surprise,5,5,50.0,50.0,6.324555,50.0,40.0,60.0,4.0,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,anger,5,5,82.0,85.0,4.0,20.0,75.0,85.0,3.0,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,interest,5,5,87.0,90.0,6.0,45.0,75.0,90.0,3.0,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,sadness,5,5,81.0,80.0,2.0,5.0,80.0,85.0,1.0,0
google/gemini-2.5-pro,T3,C08,p2,0.9,t09,surprise,5,5,56.0,60.0,8.0,80.0,40.0,60.0,4.0,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,anger,5,5,86.0,85.0,3.741657,17.5,80.0,90.0,3.0,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,interest,5,5,78.0,80.0,5.09902,32.5,70.0,85.0,4.0,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,sadness,5,5,88.0,90.0,2.44949,7.5,85.0,90.0,2.0,0
google/gemini-2.5-pro,T3,C09,p3,0.1,t01,surprise,5,5,54.0,60.0,12.0,180.0,40.0,70.0,10.0,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,anger,5,5,82.0,80.0,7.483315,70.0,75.0,95.0,6.0,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,interest,5,5,82.0,80.0,2.44949,7.5,80.0,85.0,2.0,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,sadness,5,5,89.0,90.0,2.0,5.0,85.0,90.0,1.0,0
google/gemini-2.5-pro,T3,C10,p3,0.4,t04,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,anger,5,5,85.0,85.0,3.162278,12.5,80.0,90.0,2.0,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,interest,5,5,79.0,80.0,3.741657,17.5,75.0,85.0,3.0,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,sadness,5,5,89.0,90.0,2.0,5.0,85.0,90.0,1.0,0
google/gemini-2.5-pro,T3,C11,p3,0.7,t07,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,anger,5,5,84.0,85.0,5.830952,42.5,75.0,90.0,5.0,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,interest,5,5,75.0,75.0,8.3666,87.5,60.0,85.0,6.0,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,sadness,5,5,87.0,85.0,2.44949,7.5,85.0,90.0,2.0,0
google/gemini-2.5-pro,T3,C12,p3,0.9,t09,surprise,5,5,54.0,60.0,8.0,80.0,40.0,60.0,6.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,interest,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C13,p4,0.1,t01,surprise,5,5,9.0,10.0,4.898979,30.0,0.0,15.0,3.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,interest,5,5,28.0,20.0,16.0,320.0,20.0,60.0,8.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C14,p4,0.4,t04,surprise,5,5,8.0,10.0,7.483315,70.0,0.0,20.0,6.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,interest,5,5,20.0,10.0,20.976177,550.0,0.0,60.0,14.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C15,p4,0.7,t07,surprise,5,5,6.0,0.0,8.0,80.0,0.0,20.0,6.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,interest,5,5,34.0,20.0,21.540659,580.0,10.0,60.0,18.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
google/gemini-2.5-pro,T3,C16,p4,0.9,t09,surprise,5,5,25.0,15.0,20.976177,550.0,0.0,50.0,18.0,0
meta-llama/llama-4-maverick,T1,C01,p1,0.1,t01,anger,5,5,16.0,20.0,8.0,80.0,0.0,20.0,4.0,0
meta-llama/llama-4-maverick,T1,C01,p1,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C01,p1,0.1,t01,sadness,5,5,4.0,0.0,8.0,80.0,0.0,20.0,4.0,0
meta-llama/llama-4-maverick,T1,C01,p1,0.1,t01,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C02,p1,0.4,t04,anger,5,5,8.0,0.0,9.797959,120.0,0.0,20.0,8.0,0
meta-llama/llama-4-maverick,T1,C02,p1,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C02,p1,0.4,t04,sadness,5,5,12.0,20.0,9.797959,120.0,0.0,20.0,8.0,0
meta-llama/llama-4-maverick,T1,C02,p1,0.4,t04,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C03,p1,0.7,t07,anger,5,5,6.0,10.0,4.898979,30.0,0.0,10.0,4.0,0
meta-llama/llama-4-maverick,T1,C03,p1,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C03,p1,0.7,t07,sadness,5,5,18.0,20.0,4.0,20.0,10.0,20.0,2.0,0
meta-llama/llama-4-maverick,T1,C03,p1,0.7,t07,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C04,p1,0.9,t09,anger,5,5,2.0,0.0,4.0,20.0,0.0,10.0,2.0,0
meta-llama/llama-4-maverick,T1,C04,p1,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C04,p1,0.9,t09,sadness,5,5,18.0,20.0,4.0,20.0,10.0,20.0,2.0,0
meta-llama/llama-4-maverick,T1,C04,p1,0.9,t09,surprise,5,5,56.0,60.0,8.0,80.0,40.0,60.0,4.0,0
meta-llama/llama-4-maverick,T1,C05,p2,0.1,t01,anger,5,5,8.0,0.0,9.797959,120.0,0.0,20.0,8.0,0
meta-llama/llama-4-maverick,T1,C05,p2,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C05,p2,0.1,t01,sadness,5,5,12.0,20.0,9.797959,120.0,0.0,20.0,8.0,0
meta-llama/llama-4-maverick,T1,C05,p2,0.1,t01,surprise,5,5,44.0,40.0,8.0,80.0,40.0,60.0,4.0,0
meta-llama/llama-4-maverick,T1,C06,p2,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C06,p2,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C06,p2,0.4,t04,sadness,5,5,18.0,20.0,4.0,20.0,10.0,20.0,2.0,0
meta-llama/llama-4-maverick,T1,C06,p2,0.4,t04,surprise,5,5,44.0,40.0,8.0,80.0,40.0,60.0,4.0,0
meta-llama/llama-4-maverick,T1,C07,p2,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C07,p2,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C07,p2,0.7,t07,sadness,5,5,18.0,20.0,4.0,20.0,10.0,20.0,2.0,0
